period_date,year,period,period_abbr,value,industry_text,state_text,state_code,dataelement_code,dataelement_text,
2020-05-01,2020,M05,MAY,13.5,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-05-01,2020,M05,MAY,8.3,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-05-01,2020,M05,MAY,5.9,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-05-01,2020,M05,MAY,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-05-01,2020,M05,MAY,2,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-05-01,2020,M05,MAY,8,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-06-01,2020,M06,JUN,11.9,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-06-01,2020,M06,JUN,7.1,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-06-01,2020,M06,JUN,6.6,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-06-01,2020,M06,JUN,0.2,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-06-01,2020,M06,JUN,1.7,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-06-01,2020,M06,JUN,8.5,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-07-01,2020,M07,JUL,11.8,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-07-01,2020,M07,JUL,5.6,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-07-01,2020,M07,JUL,5.5,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-07-01,2020,M07,JUL,0.2,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-07-01,2020,M07,JUL,2.4,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-07-01,2020,M07,JUL,8.1,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-08-01,2020,M08,AUG,8.3,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-08-01,2020,M08,AUG,5,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-08-01,2020,M08,AUG,1.9,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-08-01,2020,M08,AUG,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-08-01,2020,M08,AUG,0.7,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-08-01,2020,M08,AUG,2.7,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-09-01,2020,M09,SEP,7,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-09-01,2020,M09,SEP,4.7,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-09-01,2020,M09,SEP,3.2,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-09-01,2020,M09,SEP,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-09-01,2020,M09,SEP,2.7,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-09-01,2020,M09,SEP,6,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-10-01,2020,M10,OCT,8.1,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-10-01,2020,M10,OCT,5.2,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-10-01,2020,M10,OCT,3.1,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-10-01,2020,M10,OCT,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-10-01,2020,M10,OCT,3.2,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-10-01,2020,M10,OCT,6.5,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-11-01,2020,M11,NOV,7.6,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-11-01,2020,M11,NOV,5.7,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-11-01,2020,M11,NOV,2.4,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-11-01,2020,M11,NOV,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-11-01,2020,M11,NOV,3.1,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-11-01,2020,M11,NOV,5.6,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2020-12-01,2020,M12,DEC,3.5,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2020-12-01,2020,M12,DEC,3.5,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2020-12-01,2020,M12,DEC,5.7,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2020-12-01,2020,M12,DEC,0.2,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2020-12-01,2020,M12,DEC,4.2,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2020-12-01,2020,M12,DEC,10.1,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-01-01,2021,M01,JAN,7.1,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-01-01,2021,M01,JAN,4.5,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-01-01,2021,M01,JAN,4.1,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-01-01,2021,M01,JAN,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-01-01,2021,M01,JAN,3.8,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-01-01,2021,M01,JAN,8,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-02-01,2021,M02,FEB,7.8,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-02-01,2021,M02,FEB,7.2,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-02-01,2021,M02,FEB,4.2,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-02-01,2021,M02,FEB,0.2,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-02-01,2021,M02,FEB,3,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-02-01,2021,M02,FEB,7.3,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-03-01,2021,M03,MAR,8.8,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-03-01,2021,M03,MAR,10.3,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-03-01,2021,M03,MAR,3.4,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-03-01,2021,M03,MAR,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-03-01,2021,M03,MAR,2.9,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-03-01,2021,M03,MAR,6.4,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-04-01,2021,M04,APR,9.8,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-04-01,2021,M04,APR,11.5,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-04-01,2021,M04,APR,2.5,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-04-01,2021,M04,APR,0.2,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-04-01,2021,M04,APR,3,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-04-01,2021,M04,APR,5.7,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-05-01,2021,M05,MAY,9.5,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-05-01,2021,M05,MAY,9,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-05-01,2021,M05,MAY,2.8,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-05-01,2021,M05,MAY,0.3,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-05-01,2021,M05,MAY,3,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-05-01,2021,M05,MAY,6.2,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-06-01,2021,M06,JUN,8.8,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-06-01,2021,M06,JUN,9.6,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-06-01,2021,M06,JUN,2.6,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-06-01,2021,M06,JUN,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-06-01,2021,M06,JUN,3.2,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-06-01,2021,M06,JUN,5.9,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-07-01,2021,M07,JUL,8.7,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-07-01,2021,M07,JUL,10.2,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-07-01,2021,M07,JUL,2.4,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-07-01,2021,M07,JUL,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-07-01,2021,M07,JUL,3.4,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-07-01,2021,M07,JUL,6,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-08-01,2021,M08,AUG,9,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-08-01,2021,M08,AUG,9.5,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-08-01,2021,M08,AUG,2.4,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-08-01,2021,M08,AUG,0.1,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-08-01,2021,M08,AUG,3.2,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-08-01,2021,M08,AUG,5.6,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2021-09-01,2021,M09,SEP,9.3,"Arts, entertainment, and recreation",Total US,00,HI,Hires,
2021-09-01,2021,M09,SEP,8.7,"Arts, entertainment, and recreation",Total US,00,JO,Job openings,
2021-09-01,2021,M09,SEP,2.3,"Arts, entertainment, and recreation",Total US,00,LD,Layoffs and discharges,
2021-09-01,2021,M09,SEP,0.2,"Arts, entertainment, and recreation",Total US,00,OS,Other separations,
2021-09-01,2021,M09,SEP,5.7,"Arts, entertainment, and recreation",Total US,00,QU,Quits,
2021-09-01,2021,M09,SEP,8.2,"Arts, entertainment, and recreation",Total US,00,TS,Total separations,
2019-01-01,2019,M01,JAN,5.7,Construction,Total US,00,HI,Hires,
2019-01-01,2019,M01,JAN,3.9,Construction,Total US,00,JO,Job openings,
2019-01-01,2019,M01,JAN,2.5,Construction,Total US,00,LD,Layoffs and discharges,
2019-01-01,2019,M01,JAN,0.3,Construction,Total US,00,OS,Other separations,
2019-01-01,2019,M01,JAN,2.6,Construction,Total US,00,QU,Quits,
2019-01-01,2019,M01,JAN,5.4,Construction,Total US,00,TS,Total separations,
2019-02-01,2019,M02,FEB,5,Construction,Total US,00,HI,Hires,
2019-02-01,2019,M02,FEB,3.7,Construction,Total US,00,JO,Job openings,
2019-02-01,2019,M02,FEB,2.5,Construction,Total US,00,LD,Layoffs and discharges,
2019-02-01,2019,M02,FEB,0.2,Construction,Total US,00,OS,Other separations,
2019-02-01,2019,M02,FEB,2.7,Construction,Total US,00,QU,Quits,
2019-02-01,2019,M02,FEB,5.4,Construction,Total US,00,TS,Total separations,
2019-03-01,2019,M03,MAR,5,Construction,Total US,00,HI,Hires,
2019-03-01,2019,M03,MAR,4.5,Construction,Total US,00,JO,Job openings,
2019-03-01,2019,M03,MAR,2.5,Construction,Total US,00,LD,Layoffs and discharges,
2019-03-01,2019,M03,MAR,0.2,Construction,Total US,00,OS,Other separations,
2019-03-01,2019,M03,MAR,2,Construction,Total US,00,QU,Quits,
2019-03-01,2019,M03,MAR,4.7,Construction,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,6,Construction,Total US,00,HI,Hires,
2019-04-01,2019,M04,APR,5.2,Construction,Total US,00,JO,Job openings,
2019-04-01,2019,M04,APR,3.1,Construction,Total US,00,LD,Layoffs and discharges,
2019-04-01,2019,M04,APR,0.3,Construction,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,1.9,Construction,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,5.3,Construction,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,5.2,Construction,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,4.6,Construction,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,2.8,Construction,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,0.1,Construction,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,2.2,Construction,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,5.1,Construction,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,5.7,Construction,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,4,Construction,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,2.9,Construction,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,0.1,Construction,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,2.5,Construction,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,5.5,Construction,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,5,Construction,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.1,Construction,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,2.5,Construction,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,0.2,Construction,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,2.3,Construction,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,5.1,Construction,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,5.4,Construction,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.1,Construction,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,2.9,Construction,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,0.2,Construction,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,2.3,Construction,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,5.4,Construction,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,5.9,Construction,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4.2,Construction,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,2.9,Construction,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,0.3,Construction,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,2.4,Construction,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,5.7,Construction,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,6.5,Construction,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,4.1,Construction,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,3.6,Construction,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,0.2,Construction,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,2.4,Construction,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,6.2,Construction,Total US,00,TS,Total separations,
2019-11-01,2019,M11,NOV,5.5,Construction,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,3.1,Construction,Total US,00,JO,Job openings,
2019-11-01,2019,M11,NOV,3.1,Construction,Total US,00,LD,Layoffs and discharges,
2019-11-01,2019,M11,NOV,0.2,Construction,Total US,00,OS,Other separations,
2019-11-01,2019,M11,NOV,2.2,Construction,Total US,00,QU,Quits,
2019-11-01,2019,M11,NOV,5.5,Construction,Total US,00,TS,Total separations,
2019-12-01,2019,M12,DEC,5.5,Construction,Total US,00,HI,Hires,
2019-12-01,2019,M12,DEC,3.3,Construction,Total US,00,JO,Job openings,
2019-12-01,2019,M12,DEC,3.2,Construction,Total US,00,LD,Layoffs and discharges,
2019-12-01,2019,M12,DEC,0.2,Construction,Total US,00,OS,Other separations,
2019-12-01,2019,M12,DEC,2.2,Construction,Total US,00,QU,Quits,
2019-12-01,2019,M12,DEC,5.6,Construction,Total US,00,TS,Total separations,
2020-01-01,2020,M01,JAN,5.5,Construction,Total US,00,HI,Hires,
2020-01-01,2020,M01,JAN,3.7,Construction,Total US,00,JO,Job openings,
2020-01-01,2020,M01,JAN,2.4,Construction,Total US,00,LD,Layoffs and discharges,
2020-01-01,2020,M01,JAN,0.2,Construction,Total US,00,OS,Other separations,
2020-01-01,2020,M01,JAN,2.1,Construction,Total US,00,QU,Quits,
2020-01-01,2020,M01,JAN,4.8,Construction,Total US,00,TS,Total separations,
2020-02-01,2020,M02,FEB,5.1,Construction,Total US,00,HI,Hires,
2020-02-01,2020,M02,FEB,3.8,Construction,Total US,00,JO,Job openings,
2020-02-01,2020,M02,FEB,2.6,Construction,Total US,00,LD,Layoffs and discharges,
2020-02-01,2020,M02,FEB,0.2,Construction,Total US,00,OS,Other separations,
2020-02-01,2020,M02,FEB,2,Construction,Total US,00,QU,Quits,
2020-02-01,2020,M02,FEB,4.8,Construction,Total US,00,TS,Total separations,
2020-03-01,2020,M03,MAR,5.3,Construction,Total US,00,HI,Hires,
2020-03-01,2020,M03,MAR,2.9,Construction,Total US,00,JO,Job openings,
2020-03-01,2020,M03,MAR,8.3,Construction,Total US,00,LD,Layoffs and discharges,
2020-03-01,2020,M03,MAR,0.2,Construction,Total US,00,OS,Other separations,
2020-03-01,2020,M03,MAR,1.8,Construction,Total US,00,QU,Quits,
2020-03-01,2020,M03,MAR,10.4,Construction,Total US,00,TS,Total separations,
2020-04-01,2020,M04,APR,3.1,Construction,Total US,00,HI,Hires,
2020-04-01,2020,M04,APR,3.3,Construction,Total US,00,JO,Job openings,
2020-04-01,2020,M04,APR,10.9,Construction,Total US,00,LD,Layoffs and discharges,
2020-04-01,2020,M04,APR,0.3,Construction,Total US,00,OS,Other separations,
2020-04-01,2020,M04,APR,1.4,Construction,Total US,00,QU,Quits,
2020-04-01,2020,M04,APR,12.6,Construction,Total US,00,TS,Total separations,
2020-05-01,2020,M05,MAY,10.3,Construction,Total US,00,HI,Hires,
2020-05-01,2020,M05,MAY,3.9,Construction,Total US,00,JO,Job openings,
2020-05-01,2020,M05,MAY,2.8,Construction,Total US,00,LD,Layoffs and discharges,
2020-05-01,2020,M05,MAY,0.2,Construction,Total US,00,OS,Other separations,
2020-05-01,2020,M05,MAY,1.4,Construction,Total US,00,QU,Quits,
2020-05-01,2020,M05,MAY,4.3,Construction,Total US,00,TS,Total separations,
2020-06-01,2020,M06,JUN,7.3,Construction,Total US,00,HI,Hires,
2020-06-01,2020,M06,JUN,3.2,Construction,Total US,00,JO,Job openings,
2020-06-01,2020,M06,JUN,2.7,Construction,Total US,00,LD,Layoffs and discharges,
2020-06-01,2020,M06,JUN,0.2,Construction,Total US,00,OS,Other separations,
2020-06-01,2020,M06,JUN,1.9,Construction,Total US,00,QU,Quits,
2020-06-01,2020,M06,JUN,4.8,Construction,Total US,00,TS,Total separations,
