series_id,period_date,year,period,period_abbr,period_name,value,ratelevel_code,ratelevel_text,footnote_codes,seasonal,sizeclass_code,area_code,industry_code,industry_text,industry_sort,industry_display_level,state_code,state_text,state_sort,state_display_level,jobs,hires,layoffs,quits,separations,score,newscore,3score,area_rank,pop_rank,,,,,,
JTS000000040000000QUR         ,11/1/2020,2020,M11,NOV,November,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,4.9,4.2,1.1,2.7,4.2,3.1,5.4,5.8,6,14,,,,,,
JTS000000040000000QUR         ,12/1/2020,2020,M12,DEC,December,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,5.4,3.7,0.9,3.1,4.2,5.3,7.9,6.7,6,14,,,,,,
JTS000000040000000QUR         ,1/1/2021,2021,M01,JAN,January,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,5.2,4.1,0.8,2.3,3.4,4.3,5.5,6.3,6,14,,,,,,
JTS000000040000000QUR         ,2/1/2021,2021,M02,FEB,February,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,5.7,4.2,1.1,3.1,4.4,4.2,7.4,6.8,6,14,,,,,,
JTS000000040000000QUR         ,3/1/2021,2021,M03,MAR,March,3.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,5.9,4.9,1.1,3.2,4.5,3.8,6.8,7.1,6,14,,,,,,
JTS000000040000000QUR         ,4/1/2021,2021,M04,APR,April,3.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,6.2,4.4,0.9,3.7,5,6.1,9.3,7.9,6,14,,,,,,
JTS000000040000000QUR         ,5/1/2021,2021,M05,MAY,May,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,6.9,4.3,0.9,3,4,6.2,9.1,8.4,6,14,,,,,,
JTS000000040000000QUR         ,6/1/2021,2021,M06,JUN,June,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,6.3,4.3,0.5,2.9,3.8,9.8,8.7,8.4,6,14,,,,,,
JTS000000040000000QUR         ,7/1/2021,2021,M07,JUL,July,3.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,6.9,4.5,0.8,3.2,4.2,7,9.4,8.7,6,14,,,,,,
JTS000000040000000QUR         ,8/1/2021,2021,M08,AUG,August,3,R,Rate,P,S,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,7.3,4.4,0.8,3,4.1,7.4,9.9,9.2,6,14,,,,,,
JTS000000050000000QUR         ,1/1/2019,2019,M01,JAN,January,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.2,4.2,1.1,2.6,3.9,2.4,4.1,4.9,29,33,,,,,,
JTS000000050000000QUR         ,2/1/2019,2019,M02,FEB,February,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.5,4.6,1.1,2.8,4.2,2.5,4.3,5.3,29,33,,,,,,
JTS000000050000000QUR         ,3/1/2019,2019,M03,MAR,March,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.6,4.5,1.7,3.1,5.1,1.9,4.8,5.2,29,33,,,,,,
JTS000000050000000QUR         ,4/1/2019,2019,M04,APR,April,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.5,4.5,1.3,2.7,4.1,2.1,4.1,5.1,29,33,,,,,,
JTS000000050000000QUR         ,5/1/2019,2019,M05,MAY,May,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.4,3.8,1.3,2.7,4.1,2.5,5,5,29,33,,,,,,
JTS000000050000000QUR         ,6/1/2019,2019,M06,JUN,June,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.5,4.2,1.2,2.5,3.8,2.3,4.3,5.1,29,33,,,,,,
JTS000000050000000QUR         ,7/1/2019,2019,M07,JUL,July,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.7,4.5,1.3,3,4.5,2.5,5,5.5,29,33,,,,,,
JTS000000050000000QUR         ,8/1/2019,2019,M08,AUG,August,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.9,4.5,1.2,2.7,4.1,2.6,4.8,5.7,29,33,,,,,,
JTS000000050000000QUR         ,9/1/2019,2019,M09,SEP,September,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5,4.6,1.3,2.7,4.2,2.4,4.7,5.7,29,33,,,,,,
JTS000000050000000QUR         ,10/1/2019,2019,M10,OCT,October,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5.1,4.8,0.9,2.6,3.8,3.2,4.7,6.2,29,33,,,,,,
JTS000000050000000QUR         ,11/1/2019,2019,M11,NOV,November,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.7,4.1,1,2.6,3.8,3.2,5.1,5.6,29,33,,,,,,
JTS000000050000000QUR         ,12/1/2019,2019,M12,DEC,December,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.6,4.2,1.4,3,4.7,2.4,5.2,5.3,29,33,,,,,,
JTS000000050000000QUR         ,1/1/2020,2020,M01,JAN,January,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.7,4.6,1,2.8,4.1,2.9,4.7,5.7,29,33,,,,,,
JTS000000050000000QUR         ,2/1/2020,2020,M02,FEB,February,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.4,4.4,1.3,2.5,4.3,1.9,3.8,5.1,29,33,,,,,,
JTS000000050000000QUR         ,3/1/2020,2020,M03,MAR,March,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.1,4.2,6,2.1,8.3,0.3,2.3,3.6,29,33,,,,,,
JTS000000050000000QUR         ,4/1/2020,2020,M04,APR,April,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.1,3.4,4.8,1.7,6.9,0.5,2.8,3.6,29,33,,,,,,
JTS000000050000000QUR         ,5/1/2020,2020,M05,MAY,May,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,3.6,5.4,1,1.5,2.7,-0.3,-0.4,3.9,29,33,,,,,,
JTS000000050000000QUR         ,6/1/2020,2020,M06,JUN,June,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,3.5,4.4,1.4,2.5,4.2,1.1,2.4,3.9,29,33,,,,,,
JTS000000050000000QUR         ,7/1/2020,2020,M07,JUL,July,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.4,4.2,1,2.6,3.9,2.8,4.5,5.3,29,33,,,,,,
JTS000000050000000QUR         ,8/1/2020,2020,M08,AUG,August,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.4,4.6,0.9,2.7,3.8,2.8,4,5.3,29,33,,,,,,
JTS000000050000000QUR         ,9/1/2020,2020,M09,SEP,September,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.5,4.4,0.9,2.9,4.2,3.3,4.9,5.6,29,33,,,,,,
JTS000000050000000QUR         ,10/1/2020,2020,M10,OCT,October,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.4,4.7,1,2.9,4.1,2.6,4.2,5.3,29,33,,,,,,
JTS000000050000000QUR         ,11/1/2020,2020,M11,NOV,November,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.6,4.8,1.1,3,4.3,2.5,4.5,5.5,29,33,,,,,,
JTS000000050000000QUR         ,12/1/2020,2020,M12,DEC,December,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,4.6,4.2,1.2,2.9,4.4,2.8,5.2,5.4,29,33,,,,,,
JTS000000050000000QUR         ,1/1/2021,2021,M01,JAN,January,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5.1,4.4,1.1,2.7,4.1,3.1,5.4,6,29,33,,,,,,
JTS000000050000000QUR         ,2/1/2021,2021,M02,FEB,February,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5,4.4,1.2,3,4.5,3,5.7,5.9,29,33,,,,,,
JTS000000050000000QUR         ,3/1/2021,2021,M03,MAR,March,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5.9,4.7,1.1,2.9,4.3,3.7,6.5,7,29,33,,,,,,
JTS000000050000000QUR         ,4/1/2021,2021,M04,APR,April,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,7.3,4.8,1.1,3.1,4.5,5.1,9,8.8,29,33,,,,,,
JTS000000050000000QUR         ,5/1/2021,2021,M05,MAY,May,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5.7,4.5,0.9,2.5,3.5,4.1,5.9,6.8,29,33,,,,,,
JTS000000050000000QUR         ,6/1/2021,2021,M06,JUN,June,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,5.9,4.7,0.8,3.1,4.1,5.4,7.2,7.4,29,33,,,,,,
JTS000000050000000QUR         ,7/1/2021,2021,M07,JUL,July,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,6.5,4.8,0.8,3.1,4.2,6,8.1,8.2,29,33,,,,,,
JTS000000050000000QUR         ,8/1/2021,2021,M08,AUG,August,3.1,R,Rate,P,S,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,7.1,4.9,0.9,3.1,4.2,5.9,8.7,8.8,29,33,,,,,,
JTS000000060000000QUR         ,1/1/2019,2019,M01,JAN,January,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.2,1,2.1,3.3,3.1,4.8,4.8,3,1,,,,,,
JTS000000060000000QUR         ,2/1/2019,2019,M02,FEB,February,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.1,2.9,1.1,2.1,3.5,3,5,4.7,3,1,,,,,,
JTS000000060000000QUR         ,3/1/2019,2019,M03,MAR,March,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.1,0.8,1.9,3,3.8,4.7,5,3,1,,,,,,
JTS000000060000000QUR         ,4/1/2019,2019,M04,APR,April,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.3,3.3,1.5,2.1,3.7,2.1,4.4,4.6,3,1,,,,,,
JTS000000060000000QUR         ,5/1/2019,2019,M05,MAY,May,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.1,3.5,1.4,2,3.7,1.9,3.8,4.5,3,1,,,,,,
JTS000000060000000QUR         ,6/1/2019,2019,M06,JUN,June,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.5,3.4,1,2.1,3.3,3.2,4.9,5.2,3,1,,,,,,
JTS000000060000000QUR         ,7/1/2019,2019,M07,JUL,July,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.3,3.4,1.5,2,3.8,1.9,4.2,4.6,3,1,,,,,,
JTS000000060000000QUR         ,8/1/2019,2019,M08,AUG,August,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.1,3.6,1.1,2.1,3.4,2.4,3.9,4.6,3,1,,,,,,
JTS000000060000000QUR         ,9/1/2019,2019,M09,SEP,September,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.5,1.2,2.2,3.6,2.4,4.4,4.7,3,1,,,,,,
JTS000000060000000QUR         ,10/1/2019,2019,M10,OCT,October,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.4,3.4,1.2,2,3.5,2.5,4.5,4.9,3,1,,,,,,
JTS000000060000000QUR         ,11/1/2019,2019,M11,NOV,November,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.5,1.3,2.2,3.8,2.2,4.3,4.7,3,1,,,,,,
JTS000000060000000QUR         ,12/1/2019,2019,M12,DEC,December,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.1,3.5,1.3,2.2,3.7,2.2,4.1,4.6,3,1,,,,,,
JTS000000060000000QUR         ,1/1/2020,2020,M01,JAN,January,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.4,3.7,1.1,2,3.4,2.5,4.1,5,3,1,,,,,,
JTS000000060000000QUR         ,2/1/2020,2020,M02,FEB,February,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.6,1.2,2,3.5,2.2,3.9,4.7,3,1,,,,,,
JTS000000060000000QUR         ,3/1/2020,2020,M03,MAR,March,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,3.5,3.1,8.7,1.8,10.7,0.3,2.4,2.9,3,1,,,,,,
JTS000000060000000QUR         ,4/1/2020,2020,M04,APR,April,1.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,2.9,3.1,7.4,1.3,9.1,0.1,1.2,2.4,3,1,,,,,,
JTS000000060000000QUR         ,5/1/2020,2020,M05,MAY,May,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,3.7,6.8,1.4,1.5,3.2,-1.1,-2.2,3.9,3,1,,,,,,
JTS000000060000000QUR         ,6/1/2020,2020,M06,JUN,June,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,3.9,5.2,1.9,1.6,3.7,0.2,0.4,3.9,3,1,,,,,,
JTS000000060000000QUR         ,7/1/2020,2020,M07,JUL,July,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.5,4.4,1.6,2.2,4.1,1.4,3.3,4.9,3,1,,,,,,
JTS000000060000000QUR         ,8/1/2020,2020,M08,AUG,August,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.1,4.2,1.4,1.6,3.2,1.1,2.1,4.3,3,1,,,,,,
JTS000000060000000QUR         ,9/1/2020,2020,M09,SEP,September,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.1,4.3,1.3,1.9,3.5,1.3,2.5,4.5,3,1,,,,,,
JTS000000060000000QUR         ,10/1/2020,2020,M10,OCT,October,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,4.1,1.4,1.9,3.5,1.4,2.9,4.5,3,1,,,,,,
JTS000000060000000QUR         ,11/1/2020,2020,M11,NOV,November,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.8,1.5,1.7,3.5,1.4,2.9,4.4,3,1,,,,,,
JTS000000060000000QUR         ,12/1/2020,2020,M12,DEC,December,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4,3.5,1.8,2,4,1.4,3.4,4.1,3,1,,,,,,
JTS000000060000000QUR         ,1/1/2021,2021,M01,JAN,January,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.2,3.8,1.6,1.8,3.7,1.4,3.1,4.4,3,1,,,,,,
JTS000000060000000QUR         ,2/1/2021,2021,M02,FEB,February,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.3,3.7,1.2,2,3.4,2.2,3.8,4.8,3,1,,,,,,
JTS000000060000000QUR         ,3/1/2021,2021,M03,MAR,March,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,4.6,4,0.7,2,3,3.7,4.2,5.6,3,1,,,,,,
JTS000000060000000QUR         ,4/1/2021,2021,M04,APR,April,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,5,3.8,0.9,2.5,3.5,4.1,5.9,6,3,1,,,,,,
JTS000000060000000QUR         ,5/1/2021,2021,M05,MAY,May,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,5.4,3.8,0.8,2.2,3.2,4.8,6.1,6.5,3,1,,,,,,
JTS000000060000000QUR         ,6/1/2021,2021,M06,JUN,June,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,6,3.8,0.8,2.4,3.4,5.8,7.4,7.3,3,1,,,,,,
JTS000000060000000QUR         ,7/1/2021,2021,M07,JUL,July,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,6,California,10,2,6,3.8,0.6,2.5,3.3,7.8,8,7.6,3,1,,,,,,
JTS000000060000000QUR         ,8/1/2021,2021,M08,AUG,August,2.5,R,Rate,P,S,0,0,0,Total nonfarm,1,0,6,California,10,2,6.2,3.9,0.8,2.5,3.5,6,7.8,7.6,3,1,,,,,,
JTS000000080000000QUR         ,1/1/2019,2019,M01,JAN,January,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.4,4.2,1.2,2.6,4,3.2,5.8,6.2,8,21,,,,,,
JTS000000080000000QUR         ,2/1/2019,2019,M02,FEB,February,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.1,3.9,1.1,2.6,3.8,3.5,5.9,5.9,8,21,,,,,,
JTS000000080000000QUR         ,3/1/2019,2019,M03,MAR,March,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.3,3.6,1.3,2.5,4,3.2,6.3,6,8,21,,,,,,
JTS000000080000000QUR         ,4/1/2019,2019,M04,APR,April,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.2,5.4,1.2,2.6,4.3,2,3.8,6.1,8,21,,,,,,
JTS000000080000000QUR         ,5/1/2019,2019,M05,MAY,May,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.1,3.7,1.1,2.5,3.8,3.5,6,5.9,8,21,,,,,,
JTS000000080000000QUR         ,6/1/2019,2019,M06,JUN,June,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.1,3.9,0.7,2.7,3.7,5.6,6.6,6.4,8,21,,,,,,
JTS000000080000000QUR         ,7/1/2019,2019,M07,JUL,July,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.3,4.4,1.2,2.6,3.9,2.9,5.4,6.1,8,21,,,,,,
JTS000000080000000QUR         ,8/1/2019,2019,M08,AUG,August,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5,4.3,1.5,2.7,4.4,2.3,5.1,5.6,8,21,,,,,,
JTS000000080000000QUR         ,9/1/2019,2019,M09,SEP,September,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5,4.3,1.3,2.8,4.4,2.7,5.4,5.8,8,21,,,,,,
JTS000000080000000QUR         ,10/1/2019,2019,M10,OCT,October,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.5,4,1.6,2.6,4.4,1.9,4.5,5,8,21,,,,,,
JTS000000080000000QUR         ,11/1/2019,2019,M11,NOV,November,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.6,3.5,1.4,2.7,4.3,2.7,5.7,5.2,8,21,,,,,,
JTS000000080000000QUR         ,12/1/2019,2019,M12,DEC,December,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.4,4.3,1.3,2.9,4.4,2.3,4.6,5.1,8,21,,,,,,
JTS000000080000000QUR         ,1/1/2020,2020,M01,JAN,January,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.3,4.3,1.2,3,4.3,2.5,4.7,5,8,21,,,,,,
JTS000000080000000QUR         ,2/1/2020,2020,M02,FEB,February,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.2,4.2,1.1,2.9,4.2,2.6,4.6,5,8,21,,,,,,
JTS000000080000000QUR         ,3/1/2020,2020,M03,MAR,March,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,3.5,3.9,9.4,2.1,12,0.2,1.9,2.9,8,21,,,,,,
JTS000000080000000QUR         ,4/1/2020,2020,M04,APR,April,1,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,3.9,4.4,9.9,1,11.4,0.1,0.5,3.1,8,21,,,,,,
JTS000000080000000QUR         ,5/1/2020,2020,M05,MAY,May,1.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,3.9,7.8,1.3,1.1,2.9,-2.2,-3.9,4,8,21,,,,,,
JTS000000080000000QUR         ,6/1/2020,2020,M06,JUN,June,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,3.7,6.6,2,2.4,4.9,-0.3,-0.7,3.9,8,21,,,,,,
JTS000000080000000QUR         ,7/1/2020,2020,M07,JUL,July,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4,4.4,1.8,2.4,4.6,1.1,2.9,4.3,8,21,,,,,,
JTS000000080000000QUR         ,8/1/2020,2020,M08,AUG,August,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,3.9,4.5,0.8,2.4,3.6,2.3,2.9,4.8,8,21,,,,,,
JTS000000080000000QUR         ,9/1/2020,2020,M09,SEP,September,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,3.9,4.3,1.4,2.5,4.3,1.5,3.2,4.4,8,21,,,,,,
JTS000000080000000QUR         ,10/1/2020,2020,M10,OCT,October,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.1,4.3,1.1,2.3,3.8,1.9,3.3,4.8,8,21,,,,,,
JTS000000080000000QUR         ,11/1/2020,2020,M11,NOV,November,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.1,4,3.1,2.5,6.1,0.8,3.4,4.1,8,21,,,,,,
JTS000000080000000QUR         ,12/1/2020,2020,M12,DEC,December,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.4,3.7,2.1,3,5.5,1.8,5.4,4.8,8,21,,,,,,
JTS000000080000000QUR         ,1/1/2021,2021,M01,JAN,January,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,4.9,4.3,1.5,2.6,4.5,2.1,4.8,5.5,8,21,,,,,,
JTS000000080000000QUR         ,2/1/2021,2021,M02,FEB,February,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5,4.4,1.2,2.4,4,2.5,4.6,5.8,8,21,,,,,,
JTS000000080000000QUR         ,3/1/2021,2021,M03,MAR,March,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,5.3,4.3,2,2.7,5.1,1.9,5.3,5.7,8,21,,,,,,
JTS000000080000000QUR         ,4/1/2021,2021,M04,APR,April,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,6.8,5.2,0.5,2.6,3.6,8.4,7.4,9,8,21,,,,,,
JTS000000080000000QUR         ,5/1/2021,2021,M05,MAY,May,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,7.6,5.4,0.8,2.5,3.6,5.9,7.7,9.3,8,21,,,,,,
JTS000000080000000QUR         ,6/1/2021,2021,M06,JUN,June,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,7.7,5.6,1.2,2.9,5,4.2,8.1,9.3,8,21,,,,,,
JTS000000080000000QUR         ,7/1/2021,2021,M07,JUL,July,3.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,7.7,5.2,1.8,3.3,5.3,3.2,8.7,8.6,8,21,,,,,,
JTS000000080000000QUR         ,8/1/2021,2021,M08,AUG,August,3.4,R,Rate,P,S,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,7.2,4.8,2.7,3.4,6.3,2.1,8.1,7.6,8,21,,,,,,
JTS000000090000000QUR         ,1/1/2019,2019,M01,JAN,January,1.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.5,3.1,1,1.4,2.6,1.8,2.6,3.8,48,29,,,,,,
JTS000000090000000QUR         ,2/1/2019,2019,M02,FEB,February,1.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.6,3.1,1.1,1.4,2.7,1.7,2.7,3.8,48,29,,,,,,
JTS000000090000000QUR         ,3/1/2019,2019,M03,MAR,March,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.7,4.1,1.5,1.8,3.4,0.9,1.9,3.9,48,29,,,,,,
JTS000000090000000QUR         ,4/1/2019,2019,M04,APR,April,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.6,3.4,1.5,1.5,3.1,1.1,2.3,3.6,48,29,,,,,,
JTS000000090000000QUR         ,5/1/2019,2019,M05,MAY,May,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,4,3.2,1.1,1.8,3,2.4,3.8,4.4,48,29,,,,,,
JTS000000090000000QUR         ,6/1/2019,2019,M06,JUN,June,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.6,3.4,1,1.9,3.1,2.1,3.2,4.1,48,29,,,,,,
JTS000000090000000QUR         ,7/1/2019,2019,M07,JUL,July,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.5,3.1,0.9,1.7,2.8,2.3,3.2,4,48,29,,,,,,
JTS000000090000000QUR         ,8/1/2019,2019,M08,AUG,August,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.6,3.2,1,1.8,3.1,2.2,3.3,4.1,48,29,,,,,,
JTS000000090000000QUR         ,9/1/2019,2019,M09,SEP,September,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.6,3.1,1.2,1.5,3,1.7,2.9,3.9,48,29,,,,,,
JTS000000090000000QUR         ,10/1/2019,2019,M10,OCT,October,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,4.3,3.7,1.2,1.8,3.3,2,3.5,4.7,48,29,,,,,,
JTS000000090000000QUR         ,11/1/2019,2019,M11,NOV,November,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.7,3.7,1.5,1.6,3.4,1.1,2.2,3.9,48,29,,,,,,
JTS000000090000000QUR         ,12/1/2019,2019,M12,DEC,December,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.8,3.2,1.5,1.5,3.2,1.4,2.9,3.9,48,29,,,,,,
JTS000000090000000QUR         ,1/1/2020,2020,M01,JAN,January,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,3.8,3.7,1.2,2,3.4,1.8,3.1,4.2,48,29,,,,,,
JTS000000090000000QUR         ,2/1/2020,2020,M02,FEB,February,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,4,4.5,1.7,1.8,3.8,0.8,1.8,4.1,48,29,,,,,,
