period_date,year,period,value,sizeclass_code,area_code,industry_code,industry_text,industry_sort,industry_display_level,state_code,state_text,state_sort,state_display_level,dataelement_code,dataelement_text,dataelement_sort,dataelement_display_level
1/1/2019,2019,M01,1,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,1.1,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,1.5,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.1,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,2.5,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,3,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,2.8,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,3.8,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,4.4,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,4.4,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,2.4,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,2.4,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,2.7,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,4.6,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,3.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,0.8,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.6,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,1.1,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.1,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.1,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,1.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,1.6,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,1.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,2.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,2.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,2.4,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,4.6,0,0,440000,Retail trade,10,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,5.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,5.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,4.9,0,0,440000,Retail trade,10,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,4.6,0,0,440000,Retail trade,10,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,5,0,0,440000,Retail trade,10,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1,0,0,440000,Retail trade,10,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,1.2,0,0,440000,Retail trade,10,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,1.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.3,0,0,440000,Retail trade,10,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,440000,Retail trade,10,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,3.2,0,0,440000,Retail trade,10,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,3.8,0,0,440000,Retail trade,10,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,3.5,0,0,440000,Retail trade,10,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,4.5,0,0,440000,Retail trade,10,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,5.2,0,0,440000,Retail trade,10,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,4.7,0,0,440000,Retail trade,10,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,4.2,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,4.2,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,4.1,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,5.4,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,4.5,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,5,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,1.5,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.2,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,2,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,2.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,2.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,3.6,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,4.1,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,5.5,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,3,0,0,510000,Information,12,2,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,2.9,0,0,510000,Information,12,2,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,2.9,0,0,510000,Information,12,2,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,4.7,0,0,510000,Information,12,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,4.6,0,0,510000,Information,12,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,4.6,0,0,510000,Information,12,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1.3,0,0,510000,Information,12,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.7,0,0,510000,Information,12,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.8,0,0,510000,Information,12,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.3,0,0,510000,Information,12,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,510000,Information,12,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.2,0,0,510000,Information,12,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,2,0,0,510000,Information,12,2,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,1.2,0,0,510000,Information,12,2,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,1.4,0,0,510000,Information,12,2,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,3.5,0,0,510000,Information,12,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,2.1,0,0,510000,Information,12,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,2.5,0,0,510000,Information,12,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,2.1,0,0,510099,Financial activities,13,2,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,2.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,2.3,0,0,510099,Financial activities,13,2,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,4.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,4.6,0,0,510099,Financial activities,13,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,3.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,0.6,0,0,510099,Financial activities,13,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,510099,Financial activities,13,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.3,0,0,510099,Financial activities,13,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,1.2,0,0,510099,Financial activities,13,2,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,1.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,1.7,0,0,510099,Financial activities,13,2,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,2.1,0,0,510099,Financial activities,13,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,2.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,2.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,1.6,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,2.2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,1.9,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,4.3,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,4.7,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,3.3,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,0.5,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.5,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.3,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.3,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,1,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,1.3,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,1.6,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,1.7,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,2.1,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,2.1,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,3.6,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,3.2,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,3.4,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,4.9,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,4.2,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,3.5,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1.1,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.4,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.9,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.1,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.5,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.5,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,1.8,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,2.2,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,1.9,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,3,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,3.1,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,3.2,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,5,0,0,540099,Professional and business services,16,2,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,5.4,0,0,540099,Professional and business services,16,2,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,5.2,0,0,540099,Professional and business services,16,2,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,6.1,0,0,540099,Professional and business services,16,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,5.7,0,0,540099,Professional and business services,16,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,6.4,0,0,540099,Professional and business services,16,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1.8,0,0,540099,Professional and business services,16,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,1.9,0,0,540099,Professional and business services,16,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,1.8,0,0,540099,Professional and business services,16,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,540099,Professional and business services,16,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,540099,Professional and business services,16,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.2,0,0,540099,Professional and business services,16,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,3.1,0,0,540099,Professional and business services,16,2,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,3.2,0,0,540099,Professional and business services,16,2,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,2.8,0,0,540099,Professional and business services,16,2,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,5.1,0,0,540099,Professional and business services,16,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,5.4,0,0,540099,Professional and business services,16,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,4.9,0,0,540099,Professional and business services,16,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,3.2,0,0,600000,Education and health services,17,2,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,3.3,0,0,600000,Education and health services,17,2,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,3,0,0,600000,Education and health services,17,2,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,5.3,0,0,600000,Education and health services,17,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,5.1,0,0,600000,Education and health services,17,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,5.6,0,0,600000,Education and health services,17,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,0.8,0,0,600000,Education and health services,17,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.7,0,0,600000,Education and health services,17,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.7,0,0,600000,Education and health services,17,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,600000,Education and health services,17,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,600000,Education and health services,17,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.2,0,0,600000,Education and health services,17,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,2,0,0,600000,Education and health services,17,2,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,2,0,0,600000,Education and health services,17,2,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,2,0,0,600000,Education and health services,17,2,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,2.9,0,0,600000,Education and health services,17,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,2.9,0,0,600000,Education and health services,17,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,2.9,0,0,600000,Education and health services,17,2,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,2.9,0,0,610000,Educational services,18,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,3,0,0,610000,Educational services,18,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,3.3,0,0,610000,Educational services,18,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,3.1,0,0,610000,Educational services,18,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,3,0,0,610000,Educational services,18,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,4.2,0,0,610000,Educational services,18,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1.1,0,0,610000,Educational services,18,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.5,0,0,610000,Educational services,18,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.6,0,0,610000,Educational services,18,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.2,0,0,610000,Educational services,18,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,610000,Educational services,18,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.1,0,0,610000,Educational services,18,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,1.4,0,0,610000,Educational services,18,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,1.4,0,0,610000,Educational services,18,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,0.7,0,0,610000,Educational services,18,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,2.6,0,0,610000,Educational services,18,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,2.1,0,0,610000,Educational services,18,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,1.4,0,0,610000,Educational services,18,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,3.2,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,3.3,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,3,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,5.7,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,5.5,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,5.8,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,0.7,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,0.7,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,0.7,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.1,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.3,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,2.1,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,2.1,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,2.2,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,QU,Quits,4,1
1/1/2019,2019,M01,3,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2020,2020,M01,3,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2021,2021,M01,3.2,0,0,620000,Health care and social assistance,19,3,0,Total US,1,0,TS,Total separations,3,0
1/1/2019,2019,M01,6.8,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,HI,Hires,2,0
1/1/2020,2020,M01,6.6,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,HI,Hires,2,0
1/1/2021,2021,M01,7.1,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,HI,Hires,2,0
1/1/2019,2019,M01,6.4,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2020,2020,M01,5.2,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2021,2021,M01,5.3,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,JO,Job openings,1,0
1/1/2019,2019,M01,1.8,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2020,2020,M01,1.8,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2021,2021,M01,2,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
1/1/2019,2019,M01,0.1,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2020,2020,M01,0.2,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2021,2021,M01,0.2,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,OS,Other separations,6,1
1/1/2019,2019,M01,4.6,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,QU,Quits,4,1
1/1/2020,2020,M01,4.4,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,QU,Quits,4,1
1/1/2021,2021,M01,4.9,0,0,700000,Leisure and hospitality,20,2,0,Total US,1,0,QU,Quits,4,1
